id,job_id,title,sector,employer,country,closing_date,summary
4866,45706,Vehicle Assistant,Manufacturing-Other,INNODIS LTD,Mauritius,31.08.2025,Act as helper in delivery vehicles
4867,45704,Lorry Attendant/Helper,Trade,THEBRANDHOUSE LTD,Mauritius,31.08.2025,"As a Lorry Loader and Unloader, your job will be to assist with loading and unloading goods from trucks or lorries, ensuring all items are safely transported."
4868,45703,Delivery Helper,Trade,THEBRANDHOUSE LTD,Mauritius,31.08.2025,Perform work involving loading and unloading products and maintaining an accurate record of deliveries and assisting the drivers.
4869,45701,Accounting / Accounts Officer,Manufacturing-Other,REDLINE DISTRIBUTION LTD,Mauritius,23.08.2025,Work in AdminFollow invoicing / deliveriesUsing Excel/Emails
4870,45699,Storekeeper,Manufacturing-Textile & Wearing Apparel,DENIM DE L'ILE LIMITED,Mauritius,26.08.2025,Denim de L’Ile Limited is currently looking for a dynamic storekeeper to manage its fabrics & cutting warehouse.
4871,45698,Accounts clerk,Trade,POWERTRAIN SOLUTIONS LTD,Mauritius,31.08.2025,"Record daily financial transactions in the accounting system.Prepare and process invoices, receipts, and payments.Reconcile bank statements and other accounts.Maintain organized filing systems for financial documents.Assist in preparing financial reports and summaries.Respond to internal and external inquiries related to accounts.Ensure compliance with established financial procedures and regulations.Skills & Qualifications:Basic understanding of accounting principles.Proficiency in MS Excel and accounting software.Strong organizational and time management skills.High accuracy and attention to detail.Ability to work with minimal supervision."
4872,45693,Operation Manager,Hotel,TEMPO REAL LTD,Mauritius,31.08.2025,"The Operations Manager is responsible for overseeing the day-to-day operations of the hotel to ensure smooth functioning across all departments. This role ensures high levels of guest satisfaction, staff performance, and operational efficiency while maintaining brand standards and achieving financial targets.Interested candidates are invited to apply by:Calling: 265 6815Sending your CV to: hr@hotel-lepalmiste.mu"
4873,45690,Data-Entry Clerk,BPO/ICT,FRENCH DATA CENTER LTD,Mauritius,16.09.2025,"Dans le cadre de son développement, #PulseoRecrute des agents d’analyse et saisie de données à temps plein.Vous avez envie de vous sentir bien au travail ? Nous aussi !Vous souhaitez évoluer dans une ambiance de travail professionnelle et conviviale ? Nous aussi !Vous êtes à la recherche d’un emploi fixe et stable ? La motivation et la rigueur sont des qualificatifs qui vous correspondent alors rejoignez notre équipe de professionnels.Le poste :Vous serez responsable de mettre à jour et de gérer les données dans les bases de données et les systèmes informatiques de nos clients."
4874,45689,Technician/Helper Technician,Cleaning Services,KEEP CLEAN LTD,Mauritius,11.09.2025,"•Report to the Building Manager and Technical Officer or his representative for any intervention• Versatile enough to repair faulty appliances, fix minor electrical issues, paint a building’s exterior and handle numerous other tasks.• Perform routine and scheduled maintenance of properties• Carry out preventive maintenance on the electrical system on sites.• Carry out inspections on all the building premises• Reporting queries or complaints of tenants to the Building Manager or the Administrative Secretary.• Preliminary Intervention on the Fire Fighting, Fire alarm system, lift and generator set as and when required.• Keep updated records of equipments and consumables on sites in Register Book.• Monthly reports on small repairs undertaken to be submitted to the Building Manager.• Respect all planning and works given by the Technical Officer.• Ensure that works assigned to technicians are completed within a specific time frame.• Follow up and supervision of daily works assigned to technicians.• Monitoring of works of sub contractors• Ensure discipline by technicians and subcontractor on site.• Ensure that works are carried out  according to ISO 9001:2008 requirements• Work effectively and cooperatively with other personnel• Any other duties as assigned by the Building manager or Top Management."
4875,45686,"Cook, General",Manufacturing-Food Products & Beverages,MAHJONG FOODS LTD,Mauritius,21.08.2025,"The Pan Asia Cook is responsible for preparing, cooking, and presenting authentic dishes from various Asian cuisines, such as Chinese, Japanese, Thai, Korean, Vietnamese, and other regional specialties. This role requires a deep understanding of diverse cooking techniques, flavor profiles, and ingredients unique to Asian culinary traditions, while maintaining the highest standards of hygiene and food safety."
4876,45684,Project Manager/Leader,Consultancy Services,CAREER MOVES,Mauritius,28.08.2025,? Engineering degree in Civil or Structural Engineering? 8+ years’ experience in BTP/construction project management
4877,45683,Human Resources Manager,Consultancy Services,CAREER MOVES,Mauritius,30.08.2025,"HSC + 4/5 years in Human Resources, Labour Law, Occupational Psychology, or equivalent.Minimum of 5 to 7 years’ experience in a generalist HR role, including at least 2 years in a structuring position."
4878,45681,Baker,Trade,SOMAGS LTEE,Mauritius,31.08.2025,"Carrefour Phoenix recherche un(e) boulanger(ère). Fabrication de pains et viennoiseries, respect des process et de l’hygiène. Formation en boulangerie et expérience requises. Travail tôt le matin."
4879,45679,Delivery Officer,E-Commerce,DELIVOO LTD,Mauritius,21.08.2025,"We are looking for a reliable and responsible Rider (Delivery Person) to join our team. Your main job is to pick up and deliver goods to our customers safely, quickly, and with a friendly attitude. This position needs someone who is proactive, organized and dedicated to delivering excellent service with every order"
4880,45676,Accountant,Construction,WENSENG CONTRACTING CO LTD,Mauritius,31.12.2025,"Responsible for the accounting of the whole store( voucher input, report preparation ), tax declaration and salary accounting"
4881,45675,Accounts clerk,Construction,WENSENG CONTRACTING CO LTD,Mauritius,30.11.2025,"Manage daily cash flow , bank deposits and withdrawals, check the handover of money by the cashier."
4882,45673,Shop Assistant,Construction,WENSENG CONTRACTING CO LTD,Mauritius,30.11.2025,"Maintain shelf clealiness and accurate price tagsperiodic inventory, reports goods in transit , handle goods"
4883,45672,Manager,Construction,WENSENG CONTRACTING CO LTD,Mauritius,31.12.2025,"Developing corporate and retails customers, negotiating bulk orders, managing customer relationships and contracts"
4884,45671,Store and Stock Controller,Construction,WENSENG CONTRACTING CO LTD,Mauritius,30.11.2025,"formulates sales targets and budgets and supervise inventory management (ordering , inventory , loss control )5 years retails experince needed"
4885,45669,Driver-Messenger,BPO/ICT,JACEY COMPUTER SYSTEMS LTD,Mauritius,31.08.2025,Driver Messenger
4886,45668,"Driver, Private Car",BPO/ICT,JACEY COMPUTER SYSTEMS LTD,Mauritius,31.08.2025,Driver Messenger
4887,45667,Helper,BPO/ICT,JACEY COMPUTER SYSTEMS LTD,Mauritius,31.08.2025,Driver Helper
4888,45666,Auditor,Consultancy Services,CAREER MOVES,Mauritius,28.08.2025,Assist in performing internal audits and risk assessmentsReview financial documents for accuracy and complianceSupport the development of audit reportsCollaborate with departments to ensure internal controls are effective
4889,45665,Audit Senior,Consultancy Services,CAREER MOVES,Mauritius,22.08.2025,"???? Requirements:Bachelor’s degree in Accounting, Finance, or related fieldStrong analytical and attention to detail skillsGood communication and teamwork abilitiesKnowledge of auditing standards is a plus (but we’re open to fresh graduates!)"
4890,45664,Draughtsperson,Construction,WENSENG CONTRACTING CO LTD,Mauritius,30.11.2025,Create techinical drawingsTranslate architechtural design to shop drawings
4891,45661,Graphic Designer,Trade,GERMAROL LTD,Mauritius,31.08.2025,"we are looking for freshly qualified or those still studying for  graphic designer to join our team for a new project for the rebranding of the company.You may call on 57421705 and send your CV to:recruitment.mbinvestment@gmail.comWe consider part time, full time and freelance optionsThose still studying are welcome to apply too"
4892,45659,Architectural Draughtsperson,Trade,GERMAROL LTD,Mauritius,31.08.2025,We are looking for graduates or those still at university with drawings skills to join the team for teh renovation of a showroom and offices. We will consider part time and also freeelance basisYou can call on 57421705 to discuss further andsend CV to recruitment.mbinvestment@gmail.com
4893,45657,"Architect, Interior Design",Trade,GERMAROL LTD,Mauritius,31.08.2025,We are looking for freelance interior design and architects for the renovation of a showroom.We welcome graduates and also those still at university with expertise in this area.You may call on 57421705 to discussAndSend your CV to recruitment.mbinvestment@gmail.com
4894,45654,"Carer, Home","Aged, Disability and Social Care Services",NOUVELLE RESIDENCE D'ORON RESIDENTIAL CARE HOME LTD,Mauritius,31.08.2025,"We are seeking a dedicated Carer to join our team in providing high quality care and support to elderly residents. The carer will assist with personal care and help maintain a safe, clean and comfortable environment for all residents."
4895,45642,Draughtsperson,Manufacturing-Other,ELEGANZA BY JANE LTD,Mauritius,22.08.2025,"• Technical Drawing: Prepare detailed technical drawings, plans, and schematics.• CAD Software: Use Computer-Aided Design (CAD) software to create and modify drawings.• Collaboration: Work with engineers, architects, and other professionals to translate design ideas into technical drawings.• Dimensioning and Calculations: Calculate dimensions, angles, and other technical details for accuracy.• Standardization: Ensure drawings adhere to industry standards and building codes.• Revision and Correction: Revise and correct drawings based on feedback and changes."
4896,45641,Human Resource Officer,Construction,WENSENG CONTRACTING CO LTD,Mauritius,30.11.2025,"Be involved in managing all aspects of the employeee lifecycle , from recruitment and onboarding"
4897,45638,"Lorry Driver, Heavy",Manufacturing-Textile & Wearing Apparel,CDL KNITS LTD,Mauritius,31.08.2025,"Created in 1989 and a member of CIEL Textile, CDL is a fully integrated knitting, dyeing and finishing mill located in Forest Side. With a workforce of 300, CDL produces fabric for the fine knits garment-making industry.We are currently looking for a Lorry Driver to join our Transport team."
4898,45624,Sales & Customer Service Representative,Real Estate,FUTURE BRIGHT PROPERTIES LTD,Mauritius,30.08.2025,"We are seeking a motivated and dynamic Real Estate Agent to join our growing team based in Rose Hill. In this role, you will assist clients in buying, selling, and renting properties, while providing exceptional customer service and building long-term relationships. Whether you’re experienced or just starting out, we offer full training and support to help you succeed in the fast-paced and rewarding world of real estate. The ideal candidate is proactive, personable, and thrives in a client-facing role.This is a sales-driven position that requires flexibility, strong communication skills, and a positive, team-oriented mindset."
4899,45623,Gardener,Landscaping and Horticultural Services,EARTHSCAPE (MAURITIUS) LIMITED,Mauritius,31.08.2025,"Gardener who live in the following region :Zardinie ki res dan sa rezion-la :East / Lest : Flacq, Bramsthan, Caroline, Bel Air."
4900,45616,Accounting & Fund Administrator,Administrative,GRAMMONT MANAGEMENT LTD,Mauritius,30.09.2025,"In this role, you will play a crucial role in the financial management and reporting of investment funds. You’ll work closely with senior accounting professionals to ensure the accuracy and compliance of financial records for various investment portfolios. Your responsibilities will include reconciling accounts, processing transactions, and maintaining financial statements. You’ll gain exposure to the dynamic world of finance and investments while contributing to the success of our organization."
4901,45615,Compliance Assistant / Support Officer,Administrative,GRAMMONT MANAGEMENT LTD,Mauritius,30.09.2025,"Your duties will include reviewing employee work, developing company policies, and responding to policy violations.?The ideal candidate will be professional, highly analytical, and possess excellent written and verbal communication skills. To prosper in this role, you should be fluent in risk management and our industry’s principles.?"
4902,45614,Skipper/Boat Driver,Maritime Services,BLUE SAFARI LEISURE LTD,Mauritius,31.08.2025,"The Assistant Skipper supports the Skipper in operating and navigating boats safely during excursions. Responsibilities include assisting with docking, passenger boarding, safety briefings, and vessel maintenance. The role requires good teamwork, a strong focus on safety, and the ability to respond quickly to changing conditions at sea."
4903,45613,Skipper/Boat Driver,Maritime Services,BLUE SAFARI LEISURE LTD,Mauritius,31.08.2025,"You will operate boats, assist guests during submarine dives, and ensure their safety and comfort.This role offers a rare opportunity to train as a Submarine Pilot, guiding clients on unforgettable underwater journeys.If you enjoy the sea and want a unique career in marine tourism, this is the perfect role for you."
4904,45610,Chauffeur poids-lourds,Engineering Services,CHANTIER NAVAL DE L'OCEAN INDIEN LTD,Mauritius,31.08.2025,"Rejoignez notre équipe en renfort !Nous recherchons un chauffeur de camion, disponible immédiatement, pour une mission courte sur nos chantiers en cours."
4905,45609,"Cleaner, Hotel",Cleaning Services,DEEP CLEAN CONTRACTING LTD,Mauritius,31.12.2025,"???? WE ARE HIRING! ????Deep Clean Contracting Ltd is looking for hardworking, motivated, and reliable individuals to join our professional cleaning and maintenance team.???? AVAILABLE POSITIONS & DETAILS:1. Commercial Cleaner (15 vacancies)???? Salary: Rs 12,000 – Rs 14,000/month???? Responsible for cleaning office and commercial spaces, dusting, mopping, and waste removal.2. Housekeeper (9 vacancies)???? Salary: Rs 12,000 – Rs 13,500/month????? Duties include room cleaning, bed making, restocking toiletries, and maintaining hygiene standards in hospitality environments.3. Floor Technician – Grade 2 (2 vacancies)???? Salary: Rs 14,000/month???? Operate floor machines (buffers, scrubbers), maintain all types of floor surfaces, and ensure proper sanitation.4. Floor Supervisor – Grade 2 (1 vacancy)???? Salary: Rs 18,000 /month??????? Supervise floor cleaning staff, assign duties, check quality, and report to management.5. Sanitation Specialist – Grade 2 (4 vacancies)???? Salary: Rs 15,000 – Rs 17,000/month???? Perform high-level sanitation tasks in sensitive areas (kitchens, restrooms), following strict hygiene protocols.6. Gardener (4 vacancies)???? Salary: Rs 12,000 – Rs 14,000/month???? Maintain gardens, trim plants, water and care for landscaping areas in public or private spaces.????? Work Location: Multiple client sites???? Type: Full-time???? Start Date: Immediate???? Training Provided for selected positions!? Uniforms provided? Friendly team atmosphere? Opportunity for long-term employment???? Apply Now:call us at 59361487???? You can also message us directly on Facebook!"
4906,45607,Storekeeper,Manufacturing-Other,M. SAVERS LTD,Mauritius,31.08.2025,"We are currently seeking a reliable and organized Storekeeper to join our team. If you have experience managing stock and enjoy working in a fast-paced retail environment, this is your chance to be part of a growing supermarket committed to quality and service"
4907,45606,Purchasing and Administrative Assistant,Manufacturing-Other,M. SAVERS LTD,Mauritius,30.09.2025,"We are seeking a reliable and detail-oriented Purchasing and Administrative Assistant to support our procurement and office operations within a busy supermarket environment. The successful candidate will assist with ordering stock, maintaining supplier records, handling documentation, and providing general administrative support to ensure the smooth day-to-day running of the store’s supply and clerical functions"
4908,45605,"Driver, Heavy Vehicle",Consultancy Services,CAREER MOVES,Mauritius,22.08.2025,Now Hiring: Truck Driver (3.5 Tonne +)
4909,45593,Sales Executive,Manufacturing-Other,PRINCE INDUSTRIES LTD,Mauritius,31.08.2025,"We are a dynamic and growing company engaged in the distribution of a diverse portfolio of both imported and locally manufactured products e.g. The Pink Stuff,  Bocoton, Les Petits Plaisirs, Palmer’s, Miss18, Look’N’Gel, etc ... Our commitment to quality, customer satisfaction, and innovation has positioned us as a trusted partner in the industry.We are seeking driven and results-oriented Sales Executives with a proven track record in B2B or B2C sales. The ideal candidates will be responsible for identifying new business opportunities, maintaining client relationships, and driving revenue growth across our product lines.Salary is negotiable. Base salary of Rs25,000 + additional pay commensurate with the experience you bring to the role."
4910,45592,"Production Supervisor, Food Products",Printing,SIMP'EX LTD,Mauritius,30.08.2025,Flexographic Printing Production Supervisor
4911,45586,Store Attendant,Manufacturing-Other,YIPTONG & SONS LIMITED,Mauritius,31.10.2025,"To ensure the efficient and organized flow of goods, from receiving and storing to retrieving and preparing for delivery"
4912,45584,kitchen Helper,Private Household,SOBRUN DEVI VUNKA JUNGUM,Mauritius,30.08.2025,"-Washing, peeling, chopping, and slicing fruits, vegetables, and other ingredients as directed by the chef.-Helping with various tasks as directed by the chef, such as portioning food, plating dishes, and preparing food"
4913,45583,Social Media Operator,Real Estate,CLEFS EN MAIN AGENCE IMMOBILIER LTD,Mauritius,31.08.2025,"We’re looking for a Passionate and Creative Community Manager!Remote position | Freelance / Full time or part timeDo you have a flair for communication, a sharp pen and a passion for social networks? Join our dynamic team in Vacoas and actively contribute to the development of our online brand image!"
4914,45581,Driver-Salesperson,Trade,SPIROFARM LTD,Mauritius,31.08.2025,"On cherche un chauffeur-commercial fiable et dynamique. Votre rôle : livrer nos produits en temps et en heure, gérer votre véhicule, et surtout, vendre nos produits aux clients. Permis valide et bonne conduite indispensables. Si vous avez le sens commercial et envie de gagner jusqu’à Rs 45,000, postulez !"
4915,45571,Watchman,Manufacturing-Food Products & Beverages,AVIPRO,Mauritius,29.08.2025,"- Garder l’accès des bâtiments, des locaux, des sites.- Effectuer des rondes, des itinéraires de surveillance et établir des rapports.- Contrôler ou vérifier les allées et venues (ouverture-fermeture des accès).- Contrôler le fonctionnement des équipements techniques.- Contrôler le fonctionnement des différents dispositifs de sécurité."
4916,45568,Shift Supervisor,Agriculture,TERRAGRI LTD,Mauritius,31.08.2025,"Terragen, centrale thermique de production d’électricité, recrute un Chef de Quart/Shift Supervisor pour le département d’Exploitation. Le candidat devra conduire les installations dans le respect des consignes d’exploitation et de la règlementation en vigueur. Le candidat devra aussi assurer l’exploitation optimale des installations (fiabilité, rendements, niveau de production, etc…) dans le respect des consignes d’exploitation."
4917,45567,Accountant,BPO/ICT,IQERA INDIAN OCEAN,Mauritius,31.08.2025,"Identify, codify, enter and write customer regulations"
4918,45563,Personal Assistant,Construction,ACE SCAFFOLDINGS CO. LTD.,Mauritius,31.08.2025,Personal Assistant (PA)Location: PaillesEmployment Type: Full-timeReporting To:  CEO
4919,45561,Accountant,"Events, Media & Communication",IMPACT PRODUCTION LTD,Mauritius,31.08.2025,"We are looking for a detail-oriented and experienced Accountant to join our dynamic team with at least 10 years of experience. The ideal candidate will be responsible for managing day-to-day financial operations, ensuring compliance with accounting standards, and contributing to strategic financial planning."
4946,45350,Sales Representative,Travel & Tours,SUGARWORLD LTD,Mauritius,31.08.2025,"L’Aventure du Sucre is looking for a dynamic and motivated Sales Representative to work in our Village Boutique. The incumbent will be responsible to maintain quality service, generating sales, housekeeping, merchandising, cash register operations (POS) and loss prevention in adherence to the company standards"
4953,45208,Accounts clerk,Trade,POWERTRAIN SOLUTIONS LTD,Mauritius,31.08.2025,"Record daily financial transactions in the accounting system.Prepare and process invoices, receipts, and payments.Reconcile bank statements and other accounts.Maintain organized filing systems for financial documents.Assist in preparing financial reports and summaries.Respond to internal and external inquiries related to accounts.Ensure compliance with established financial procedures and regulations.Skills & Qualifications:Basic understanding of accounting principles.Proficiency in MS Excel and accounting software.Strong organizational and time management skills.High accuracy and attention to detail.Ability to work with minimal supervision."
4954,45197,Administrative Officer,Trade,GERMAROL LTD,Mauritius,31.08.2025,Administrative roles (preparing all files for accountantPA to DirectorPls send your CV to recruitment.mbinvestment@gmail.comTel:57421705
4955,45171,Sales Representative,E-Commerce,TERRY STORE,Mauritius,31.10.2025,"We’re seeking amazing Sales Representatives to join our growing team! If you’re motivated, goal-oriented, and have strong communication skills, we want to hear from you. Previous sales experience, a customer-first mindset, and the ability to meet targets are key. Join us and take your career to the next level!Remuneration is negotiable and will be commensurate with the experience and skills you bring to the role."
4970,44845,Storekeeper,Hotel,TEMPO REAL LTD,Mauritius,31.08.2025,"The Storekeeper is responsible for receiving, storing, and issuing supplies, materials, and equipment used in the hotel. This role ensures accurate inventory control, proper documentation, and timely distribution of goods to relevant departments, supporting smooth hotel operations and cost efficiency.Interested candidates may apply by:Calling: 265 6815Sending your CV to: hr@hotel-lepalmiste.mu"
4980,44727,Administrative Secretary,Manufacturing-Electronics & Electrical Products,FLUX LTD,Mauritius,31.08.2025,We are looking for an Administrative Officer to join our team. The ideal candidate will be responsible for providing administrative support to the Administrative team.
4983,44551,Database Operator/ Opérateur Saisie de Données,Trade,GERMAROL LTD,Mauritius,31.08.2025,"We are recruiting database entry clerk for a new  ERP.Minimum qualifications HSC. We also welcome fresh graduates or university studentsWe have both full and part time basis optionsIf interested, pls send full CV to recruitment.mbinvestment@gmaii.comOr call on 57421705"
4984,44550,Clerical Officer / Clerk,Trade,GERMAROL LTD,Mauritius,31.08.2025,"We are recruiting male clerks for our retail business in Port LouisFully computer literateIf interested, please send your cv to recruitment.mbinvestment@gmail.comor call on  57421705We have both full time and part time options"
4985,44493,Sales Representative,Sea Food Processing,VENDING MACHINES COMPANY LTD,Mauritius,31.08.2025,Recherche commercial independant Self Employed pour des missions ponctuelles
4993,44210,Waiter/Waitress,Hotel,SANDS SUITES RESORT & SPA,Mauritius,31.08.2025,Waiter / Chef De Rang
4994,44062,Accounts clerk,Engineering Services,MUBELO,Mauritius,30.09.2025,supports the accounting team by performing various clerical and accounting tasks
4997,44042,"Driver, Van, Light and Local Transport",Manufacturing-Other,ROSE BELLE DISTRIBUTION LTD,Mauritius,30.09.2025,Perform any duty as Driver/Messenger.
4998,44007,Bakery Operator,Manufacturing-Other,ROSE BELLE DISTRIBUTION LTD,Mauritius,30.09.2025,Preparing different types of bread.Adhering to the timing for bread dough preparation.
4999,44006,Employé des rayons/Shelves Worker,Manufacturing-Other,ROSE BELLE DISTRIBUTION LTD,Mauritius,30.09.2025,Understand layout of Shelves and categorization.Shows responsibility and reliability in the workplace.
5000,44003,Cashier,Manufacturing-Other,ROSE BELLE DISTRIBUTION LTD,Mauritius,30.09.2025,"Understands and ability to operate the basic functions of the cash register.Process standard sales transactions (scanning items, applying price checks)"
5001,43959,Sales Assistant,Fashion and Design,FREELANCE INTERNATIONAL LTD,Mauritius,01.09.2025,"As a Sales Assistant, you will play a crucial role in delivering an exceptional shopping experience to our customers. Your primary responsibilities will include assisting customers with their purchases, providing product information, and ensuring the store is well-maintained and visually appealing. You will be expected to have a strong understanding of our products, offer personalized recommendations, and handle transactions efficiently. Additionally, you will support the store team in achieving sales targets and maintaining inventory.5 days a weekShops situated at Black River"
5003,43885,Bar Waiter/Bar Waitress,Restaurant,KILMUN HOLDINGS LTD,Mauritius,31.08.2025,"To provide genuine care, speed, and attention to customers during the service cycle following Nando’s operational and brand standards."
5004,43884,Waiter/Waitress,Restaurant,KILMUN HOLDINGS LTD,Mauritius,31.08.2025,"To provide genuine care, speed, and attention to customers during the service cycle following Nando’s operational and brand standards."
5006,43705,IT Trainee,Trade,GERMAROL LTD,Mauritius,31.08.2025,We have vacancies for an IT trainee to join us on the implementation of a new ERP. We welcome applications from fresh graduates or HSC holders and those studying at tertiary levelPls do send your CV to recruitment.mbinvestment@gmail.com
5008,43689,Database Operator/ Opérateur Saisie de Données,Trade,GERMAROL LTD,Mauritius,31.08.2025,We are recruiting data operator for a new ERP.Fully computer literateWe welcome applications from those studying at tertiary levelPls send CV to recruitment.mbinvestment@gmail.com
5009,43656,Administrative Clerk,Trade,GERMAROL LTD,Mauritius,31.08.2025,We are looking clerk who will be responsible of the administrative work of a retail environment.Both part and full time options are available. We welcome part time applications from those studying at universityPlease send your CV to recruitment.mbinvestment@gmail.com
5012,43405,"Driver, Bus",Travel & Tours,SHINRIN TRAVEL LTD,Mauritius,22.08.2025,"A driver is responsible for safely transporting passengers, goods, or materials to various locations while ensuring compliance with traffic laws and maintaining the vehicle in good condition. Drivers may be required for personal, commercial, or delivery services, and should be attentive to the needs of passengers and the safety of others on the road."
5017,43073,Health Care Assistant,Human Health & Social work activities,PROCARE HEALTH SERVICES LTD,Mauritius,31.08.2025,"To include, but not be restricted to, the following:The collection of venous and capillary blood samples, body fluids and swabs from patients attending ProCare Health Services LTD in accordance with documented procedures. After passing a 3-month probation it is expected all staff will reachParticipation in domiciliary visits to patients and attending clinics as assigned by the Director/Laboratory Director.Follow-up on patient results with the Laboratory team and despatch results to patients in a timely manner using the method requested on the request form.Ensure that your patient is taken care of, this may include, checking the vitals and provide First Aid as and when necessary.The Phlebotomist/Laboratory Assistant will support laboratory operations by preparing  samples, conducting routine tests, and maintaining laboratory equipment. This role is crucial in ensuring accurate and timely test results that aid in patient diagnosis and treatment."
5018,42971,Customer Service Agent,"Events, Media & Communication",OTAYO LTÉE,Mauritius,09.09.2025,"An exceptional career awaits as a Customer Service Officer, orchestrating and overseeing recreational activities to craft unforgettable guest experiences. Join our team today and elevate the art of leisure."
5025,42850,Security Guard,E-Commerce,TERRY STORE,Mauritius,31.10.2025,Our boutique security services company is looking to recruit additional security staff for our new client sites
5026,42849,Operation Manager,E-Commerce,TERRY STORE,Mauritius,31.10.2025,"Our boutique security services company is looking to recruit an individual with sound management skills, preferably with experience in the same industry.The successful candidate will be responsible for our team of security guards and maintaining healthy relationships with our clients.Salary is negotiable and commensurate with skills and experience, and a company car will be provided"
5036,42658,Accounts clerk,Trade,GERMAROL LTD,Mauritius,31.08.2025,.Accountant clerks and Office clerksMinimum HSC levelFully computer literate with good command of Word and ExcelCandidates with any other accountancy training will be at an advantageBoth full and part time optionsPls do send your full CV to recruitment.mbinvestment@gmail.com orcall on 57421705
5046,42469,Business Development Executive,"Events, Media & Communication",OTAYO LTÉE,Mauritius,31.08.2025,"Are you super organised with an eagle eye for detail? Do you enjoy making sure everything is running smoothly behind the scenes? If yes, we’ve got just the role for you!At ABZ Group, we’re looking for a Business Development & Commercial Administrator to join our team! This role is ideal for someone who’s great at admin tasks, enjoys working with data and documents, and loves helping things stay on track."
5054,42408,Factory Attendant,Manufacturing-Food Products & Beverages,AVIPRO,Mauritius,12.09.2025,"First FactoryAttendantPionnière et leader dans la production de poulets de table, les produits d’Avipro Co Ltd sont commercialisés sous plusieurs marques notamment CHANTECLER."
5060,42126,Horticultural Technician,Social Services,MAURITIAN WILDLIFE FOUNDATION,Mauritius,05.09.2025,"Mondrain Horticulturist(For Mauritians only)We are seeking a qualified and experienced, highly motivated, and passionate plant lover to join our Flora team! As our horticulturist, you will have the unique opportunity to work with threatened endemic flora, you will be responsible for managing our plant nursery, cultivating native plants, and contributing to habitat restoration projects across the island."
5065,41842,Hostess,Hotel,SANDS SUITES RESORT & SPA,Mauritius,31.08.2025,"The Restaurant Hostess interacts with arriving guests as they enter the restaurant/ F&B Outlet. The hostess greets the arriving guests, welcome them into the establishment and seat them.  Answer telephone, take reservations and manage the efficient and timely seating of our guests to a table that best serves their wishes."
5071,41492,Driver-Messenger,Trade,SARVAK INTERNATIONAL TRADING LTD,Mauritius,31.08.2025,PERSONAL DRIVER TO DIRECTOR
5072,41481,Labourer,Social Services,MAURITIAN WILDLIFE FOUNDATION,Mauritius,19.09.2025,"Mondrain Restoration Technician(Part-Time)We are seeking dedicated and hardworking field labourers to join our team at Mondrain Reserve, Henrietta. The role involves a variety of tasks aimed at maintaining and enhancing the natural beauty and health of the reserve."
5073,41311,Hostess,Hotel,CORAL AZUR BEACH RESORT CO LTD,Mauritius,31.08.2025,"Job briefWe are looking for a Restaurant Hostess to join our team and be the first point of contact for our guests.Restaurant Hostess responsibilities include greeting guests, providing accurate wait times and escorting customers to the dining and bar areas. For this role, you should have solid organizational and people skills to make sure our guests have a positive dining experience from the moment they arrive till their departure. You should also be available to work on split shifts.Ultimately, you’ll ensure we provide excellent customer service and a pleasant dining experience to our guests. Keep in mind that Restaurant Hostess duties may require working during weekends and public holidays."
5075,41080,Administrative Assistant,Construction,ABDOOLAH SOOBRATTEE & BROTHERS CO LTD,Mauritius,31.08.2025,We are currently looking for a dynamic and hardworking person to join our team in daily administrative tasks.Send us your CV on info@asbconstruction.muContact 5255 8648Our office is located at Bel Air Riviere Seche (Nearby Vicinity preferable)
5076,41036,Welder,Construction,S M S CONTRACTING LTD,Mauritius,21.08.2025,"design, cut , and permanently joins metal parts together using various welding technique and equipment etc"
5077,40997,Mason,Construction,S M S CONTRACTING LTD,Mauritius,21.08.2025,"A mason is a construction professional who works with various tools,specially stone .concrete and tiles etc"
5078,40711,Driver-Salesperson,Manufacturing-Food Products & Beverages,IBRAHIM GOLAUP & CO LTD,Mauritius,31.08.2025,"The salesman’s cum Driver’s role is to visit customers for the purpose of selling goods. As a salesman cum driver, you will need to drive to different places to take orders with our existing customers in a professional and timely manner and to provide secure and timely driving services to transport passengers and/or goods. You must be able to plan routes that will allow for the fastest and economical travel in a professional and timely manner."
5079,40026,Cleaner,Maritime Services,WD ASSOCIATES CO LTD,Mauritius,15.09.2025,"Completion of all daily cleaning tasks as set on cleaning schedule.Managing supplies economically, avoiding wastage."
5080,39875,Sales and Marketing Manager,Hotel,CORAL AZUR BEACH RESORT CO LTD,Mauritius,31.08.2025,"We are seeking a dynamic and versatile professional to fill the role of Sales, Marketing, and Events Specialist. This position requires an individual who can drive sales, develop effective marketing strategies, and successfully plan and execute events. The ideal candidate will possess a blend of sales acumen, marketing creativity, and strong event management skills."
5083,39269,Room Attendant,Hotel,CORAL AZUR BEACH RESORT CO LTD,Mauritius,31.08.2025,"We are looking for a Room Attendant to join our team and provide excellent customer service to our hotel guests.Room attendant responsibilities include changing towels, making beds and cleaning bathrooms. You will also address clients’ queries and make sure our rooms are fully-stocked, clean and inviting at all times. If you’re interested in kickstarting your career in the hotel industry, we’d like to meet you."
