id,job_id,title,sector,employer,country,closing_date,summary
168,44778,Audit Senior,Management Consultancy Activities,GWENS PROPERTIES LTD,Mauritius,30.07.2025,"Recherche pour l’un de ses clients dans le CentreUn(e) Auditeur (trice) SeniorCompétences requises :Diplôme Bac+5 : Master CCA, école de commerce ou diplôme d’expertise comptable.Expérience significative de 2 à 3 ans dans un poste similaire.Bonne maîtrise des normes et de la méthodologie d’audit.À l’aise avec les outils informatiques (Word, Excel, PowerPoint).Excellente maîtrise du français et de l’anglais, à l’oral comme à l’écrit.Missions  :Coordonner les audits et la certification des comptes.Analyser les données recueillies et proposer des solutions aux problématiques identifiées.Veiller à la résolution des points en suspens.Rédiger la note de synthèse et/ou la revue analytique.Appliquer et faire respecter la méthodologie d’audit.Garantir le respect des normes déontologiques et entretenir ses compétences techniques.Encadrer l’équipe.Avantages :Salaire négociable entre 70K et 90kPrime de performance et d’engagement pouvant atteindre l’équivalent d’un 14e mois.Assurance médicale prise en charge à 50 % par l’entreprise.Télétravail possible jusqu’à 3 jours par semaine (après validation).Contrat à durée indéterminée (CDI).Transport rembourséHoraires :Du lundi au vendredi de 9hrs à 17hrs30Merci de nous envoyer votre CV sur recrutement@gml-mu.com ou au 52557740 / 5840 2010 par WhatsApp en précisant bien quel est le poste qui vous intéresse."
169,44768,"Driver, Van, Light and Local Transport",Human Health & Social work activities,CUREPHARMA LTD,Mauritius,31.07.2025,Valid commercial driving license appropriate for Good Vehicle.Proven experience as a delivery or truck driver.Good knowledge of local and regional routes.Physical fitness and ability to lift heavy loads.Strong time management and organizational skills.Basic mechanical knowledge is an advantage.
170,44767,Sales Representative,Human Health & Social work activities,CUREPHARMA LTD,Mauritius,31.07.2025,"Bachelor’s degree in life sciences, business, or a related field.Proven sales experience, preferably in the medical or pharmaceutical industry.Excellent communication, negotiation, and interpersonal skills.Strong organizational and time management abilities.Ability to travel within the assigned territory"
171,44739,Pastry Maker,Management Consultancy Activities,GWENS PROPERTIES LTD,Mauritius,30.07.2025,"Recherche pour l’un de ses clients dans le NordUn commis pâtissierAvantages :Salaire Rs 22,000 incluant prime de présenceTransport aller-retour pris en charge ou rembourséHeures supplémentaires rémunérées et contrat en CDIDimanche payé selon la loi du travailHoraires :Du lundi au dimanche de 07hrs00 à 15hrs001 jour off par semaineMerci de nous envoyer votre CV sur recrutement@gml-mu.com ou au 52557740 / 5840 2010 par WhatsApp en précisant bien quel est le poste qui vous intéresse."
172,44735,Serveur/Serveuse (aide-générale),Management Consultancy Activities,GWENS PROPERTIES LTD,Mauritius,30.07.2025,"Recherche pour l’un de ses clients dans le Centre:Vendeuse/ServeuseAvantages :Salaire Rs 22,800 incluant prime de présenceTransport pris en charge ou remboursés selon les horaires (pris en charge hors horaires bus, sinon rembourse au prix du ticket d’autobus)Dimanche payé selon la loi du travailHeures supplémentaires rémunérées et contrat en CDIHoraires :6 jours de travail par semaine de 05h45 à 14h15 ou 10h30 à 19h001 jour de congé par semaine et 1 dimanche off par mois (selon planning)Merci de nous envoyer votre CV sur recrutement@gml-mu.com ou au 5255 7740 / 5840 2010 par WhatsApp en précisant bien quel est le poste qui vous intéresse"
173,44734,Serveur/Serveuse (aide-générale),Management Consultancy Activities,GWENS PROPERTIES LTD,Mauritius,30.07.2025,"Recherche pour l’un de ses clients dans le Centre:Vendeuse/ServeuseAvantages :Salaire Rs 22,800 incluant prime de présenceTransport pris en charge ou remboursés selon les horaires (pris en charge hors horaires bus, sinon rembourse au prix du ticket d’autobus)Dimanche payé selon la loi du travailHeures supplémentaires rémunérées et contrat en CDIHoraires :6 jours de travail par semaine de 08h00 à 16h301 jour de congé par semaine et 1 dimanche off par mois (selon planning)Merci de nous envoyer votre CV sur recrutement@gml-mu.com ou au 5255 7740 / 5840 2010 par WhatsApp en précisant bien quel est le poste qui vous intéresse"
174,44732,Consultant,Management Consultancy Activities,GWENS PROPERTIES LTD,Mauritius,30.07.2025,"Recherche pour l’un de ses clients dans centre:Des Consultants en Voyage d’Affaires avec ou sans expérience (secteur de l’aviation)Horaires :Du lundi au dimanche (2 jours de repos par semaine et un week-end off par mois)5 horaires(obligatoires et en rotation par semaine) :7hrs à 17hrs9hrs à 19hrs11hrs à 21hrs13hrs à 23hrs21hrs30 à 7hrs30Avantages:Salaire de base Rs 26,110 incluant la prime de performancePrime de montée en compétences entre Rs 890 à Rs 4,890 à partir de 6 mois d’anciennetéContrat en CDI, formation rémunérée et 50% de l’assurance médicale payée par la sociétéDimanche rémunéré au triple et jour férié au doubleTransport aller-retour pris en charge par la sociétéMerci de nous envoyer votre CV sur recrutement@gml-mu.com ou au 52557740 / 5840 2010 par WhatsApp en précisant bien quel est le poste qui vous intéresse."
175,44730,Salesperson,Management Consultancy Activities,GWENS PROPERTIES LTD,Mauritius,30.07.2025,"Une Vendeuse en boutique (Secteur de la Décoration)Assurer un accueil chaleureux et professionnelConclure des ventes en identifiant avec succès les différentes demandes des clientsÊtre responsable de la caisse et des retours de produitsGérer les stocks, les rayons et les inventairesMaintenir la boutique propre, accueillante et ordonnéeTravailler en équipe pour atteindre les objectifs de vente"
180,44675,Finance Officer,"Electricity, Gas, Steam & Air Conditioning supply",LGI,Mauritius,30.07.2025,"• To provide a high standard of service in key financial accounting operational functions including Accounts Payable, Accounts Receivable, Cash Management, fixed assets and other functions.• This role also involves working on strict deadlines in line with the company’s policies."
181,44621,"Supervisor, Agriculture",Agriculture,GREENWORLD CO.LTD,Mauritius,31.07.2025,Greenworld Co. Ltd is an agricultural enterprise engaged in sustainable farming practices. We are seeking a dedicated and experienced Agricultural Supervisor to join our team and oversee day-to-day operations on our farms located in the Plaines Wilhems region.
186,44375,Trainer/ Instructor,Education,CONFEDERATION OF INTERNATIONAL TALENTS LTD,Mauritius,01.08.2025,"We are seeking an experienced and dynamic Management Trainer to deliver engaging and effective training programs in various management disciplines. The ideal candidate will have a strong background in management principles, proven experience in facilitating interactive training sessions, and a passion for developing talent."
189,44354,Driver-Messenger,Manufacturing-Textile & Wearing Apparel,FAIRY TEXTILES LTD,Mauritius,01.08.2025,"Deliveries, dispatching documents to offices"
190,44353,"Driver, Heavy Vehicle",Manufacturing-Textile & Wearing Apparel,FAIRY TEXTILES LTD,Mauritius,01.08.2025,Driver of heavy truck
191,44344,Trainee Engineer,Engineering Services,AXIS ENGINEERS LTD,Mauritius,31.07.2025,TRAINEE/JUNIOR MECHANICAL ENGINEER-Degree in Mechanical Engineering-Minimum 1-3 years experience-Well versed in AutoCAD-Valid driving license (Manual)Interested Candidates are invited to send their CV directly to info@axisengineers.mu
192,44290,Accounts clerk,Manufacturing-Metal Products,MRC WIRE PRODUCTS LTD,Mauritius,31.07.2025,"Join our team! We are looking for a detail-oriented Accounts/Invoicing Clerk. If you have strong organizational skills, basic accounting knowledge, and a keen eye for detail, we’d love to hear from you!"
200,44132,Marketing Assistant,Hotel,BAYSTONE BOUTIQUE HOTEL & SPA,Mauritius,31.07.2025,"The Marketing Coordinator will play a vital role in supporting the development and execution of our marketing strategies and campaigns. In this role, you will be responsible for various tasks,from conducting market research and creating content to managing campaigns and tracking results. Support with hotel guest relation activities."
201,44084,Child Carer,Education,ASSOCIATION DES PARENTS D'ENFANTS AUX BESOINS SPÉCIAUX (APEBS),Mauritius,31.07.2025,"L’APEBS recherche un(e) Carer sérieux(se) et motivé(e) pour s’occuper d’enfants.Profil recherché :Résidant dans les environs de CurepipeÂgé(e) entre 20 et 35 ansNiveau d’études minimum : Grade 9Un certificat MITD ou Polytechnics est un atoutSi vous correspondez à ce profil, merci d’envoyer votre CV à : lapebs@intnet.mu"
204,43910,Electronics Engineer,Engineering Services,SIMPLECO TECHNOLOGIES LIMITED,Mauritius,31.07.2025,"We are currently seeking for an experienced Access Control System Installation and Maintenance Engineer to join our team. In this role, you will be responsible for installing, troubleshooting, and maintaining access control system for our clients. You will work closely with our project manager and engineers to ensure the successful installation and functionality of our system."
205,43906,Electronics Technician,Engineering Services,SIMPLECO TECHNOLOGIES LIMITED,Mauritius,31.07.2025,"We are seeking for skilled and experienced CCTV & Access Control Technician to join our team. The successful candidate will be responsible for installing, maintaining, and repairing CCTV systems, access control, and security solutions for our clients."
208,43782,"Machine Operator, Printing",Advertising,ELEGANT STAR ADVERTISEMENT LTD,Mauritius,31.07.2025,"Opérateur de Machine – Signalétique & PublicitéNous recherchons un opérateur de machine qualifié pour rejoindre notre équipe au sein du département signage & advertising. Le candidat idéal devra maîtriser l’ensemble du processus de production de supports publicitaires et de signalétique, de l’impression à la pose.une expertise en impression pour la sublimation, impression numérique grand format et autres processus de production liés. Le candidat idéal aura une solide expérience en design graphique, associée à une connaissance pratique de l’exploitation des machines d’impression, de la gestion des couleurs et du choix des matériaux. Ce rôle exige à la fois de la créativité, un savoir-faire technique et la capacité d’adapter les créations aux différentes techniques d’impression tout en garantissant une qualité optimale du produit fini."
209,43780,Graphic Designer-Junior,Advertising,ELEGANT STAR ADVERTISEMENT LTD,Mauritius,31.07.2025,"Résumé du Poste – Graphiste (Spécialisé en Impression & Impression Numérique Grand Format)Nous recherchons un graphiste polyvalent et minutieux, avec une expertise en impression par sublimation, impression numérique grand format et autres processus de production liés. Le candidat idéal aura une solide expérience en design graphique, associée à une connaissance pratique de l’exploitation des machines d’impression, de la gestion des couleurs et du choix des matériaux. Ce rôle exige à la fois de la créativité, un savoir-faire technique et la capacité d’adapter les créations aux différentes techniques d’impression tout en garantissant une qualité optimale du produit fini.Responsabilités Principales :Concevoir et préparer des fichiers prêts pour l’impression pour l’impression par sublimation, l’impression numérique grand format et autres méthodes de production.Opérer et calibrer les machines d’impression par sublimation et numérique grand format.Garantir la précision des couleurs et la cohérence sur différents supports d’impression.Travailler en étroite collaboration avec l’équipe de production pour optimiser les créations pour diversRésoudre les problèmes d’impression et ajuster les paramètres pour maintenir des standards de qualité.Se tenir informé des nouvelles technologies d’impression, des matériaux et des tendances du secteur.Aider dans les étapes de finition telles que la découpe, le laminage et le montage si nécessaire."
210,43720,Shop Assistant,Manufacturing-Jewellery,SHOBHA JEWELS,Mauritius,31.07.2025,We are looking for a friendly and dynamic Shop Assistant to join our team. The ideal candidate should have good customer service skills and flexible.
217,43557,"Mechanic, Motor Vehicle",Trade,PHOENIX-GMI,Quebec-Canada,31.07.2025,"Nous offrons :- Poste permanent, temps plein, du lundi au vendredi- Excellentes conditions d’emploi- Environnement de travail moderne et sécuritaire- Support complet pour les procédures d’immigration - permis de travail."
219,43383,Electrician,Human Health & Social work activities,RGT (HEALTHCARE) LTD,Mauritius,31.07.2025,"Royal Green is looking for competent, committed, passionate, creative and enthusiastic candidates for the post of Electrician."
222,43304,"Varnisher, Furniture",Manufacturing-Furniture,ATELIER DECO LTEE,Mauritius,31.07.2025,"Prepare surfaces: Prepare surfaces for varnishing by sanding, cleaning, or derustingMix paints and varnishes: Mix paints and varnishes according to the project requirementsApply varnish: Apply varnish to surfaces using brushes, rollers, or sprayersFollow safety precautions: Follow health and safety precautions to ensure effective and efficient applicationInspect surfaces: Inspect surfaces for defects or problems"
231,42885,Storekeeper,Manufacturing-Furniture,ATELIER DECO LTEE,Mauritius,31.07.2025,"Ensure security, maintenance and control of the storeHandle all administrative tasks related to stockAssist in the loading and unloading of goodsEnsure that inventories are held and managed effectivelyVerify and approve invoices during dispatch at all timesHealth & Safety and work ethics"
234,42854,"Cook, Hotel/Restaurant",Hotel,BAYSTONE BOUTIQUE HOTEL & SPA,Mauritius,31.07.2025,"This vacant post requires a candidate with proficiency in both French gastronomy and the Mauritian cuisine.The role necessitates a strong culinary background, including expertise in classic French dishes and a deep understanding of the unique flavors and ingredients of Mauritian cuisine."
238,42805,"Carer, Home",Human Health & Social work activities,RGT (HEALTHCARE) LTD,Mauritius,31.07.2025,"The Nursing Home Attendant is someone responsible for assisting in care and personal support of patients / Residents as well as in charge of patient’s room hygiene and cleanliness according to internal procedures. The NHA should also assist patients in the basic needs like getting up, bathing, dressing, toileting, eating and others as well as to assist the Medical Nursing Staffs in their duty when required. The NHA should ensure the patients are satisfied with services they receive."
246,42639,Beauty and skin Commercial Advisor,Trade,IBL LTD (BRANDACTIV),Mauritius,31.07.2025,"Beauty Advisor is to offer beauty advice, provide product demonstration , sell products and handle cash register."
263,42135,Store and Stock Controller,Construction,SKY TOUCH CONSTRUCTION AND RENOVATION LTD,Mauritius,31.07.2025,To be advise
265,42076,Safety and Health Officer,Construction,SERVENG LIMITED,Mauritius,31.07.2025,Registered Dedicated & experienced registered safety & Health officer to join our team in compliance with section 30 of the OSHA.Occupational safety & health auditspreventive measuresAdvisory roleTraining programsOn-the-job trainingSafety recommendations
269,41905,Upholsterer/Garnisseur,Manufacturing-Furniture,ATELIER DECO LTEE,Mauritius,31.07.2025,Chairs/Sofa Reparation
277,41444,Kitchen Assistant,Human Health & Social work activities,CITY CLINIC GROUP,Mauritius,31.07.2025,"Slicing, cutting meat/fish/chicken/vegetables into portions and cleaning the kitchen. Wash the refrigerators, tables, utensils, cabinets and other items used in the kitchen for food preparation"
278,41308,Procurement/Purchasing Officer,Construction,SKY TOUCH CONSTRUCTION AND RENOVATION LTD,Mauritius,31.07.2025,"Procurement Officer will be responsible to evaluate and supply material, maintaining relationships, approving products, and ensuring the cost-effective procurement of materials, parts, or goods."
279,41306,Site Engineer,Construction,SKY TOUCH CONSTRUCTION AND RENOVATION LTD,Mauritius,31.07.2025,A. Possess leadership qualities / good Management Practices and be a good Communicator.B. Must be able to read / understand and correctly interprete Plans / Drawings / BOQ.C. Must be able to calculate and order materials required as per Plans / Drawings / BOQ.D. Must be well versed with Technical Specifications and latest Construction Materials available on the market.
280,41305,Site Manager,Construction,SKY TOUCH CONSTRUCTION AND RENOVATION LTD,Mauritius,31.07.2025,You will be required to be in charge and supervise for the proper running of various sites of works of the Company at a time.
281,40876,"Engineer, Sustainable Development",Consultancy Services,ECOSIS LTD,Mauritius,31.07.2025,"Assistant sustainability and social impact consultantEcosis is a sustainability and social impact consultancy.Its mission is to co-create the World we want.It is founded on strong values of discipline,rigour,  continuous improvement and ethics.We are looking for an assistant sustainability consultant. The ideal candidate wants more than just a job; someone who wants to work for positive change. The candidate must be ready to take on responsibilities and an avid learner.Interested individuals to write a motivation letter as part of the application procedure."
282,40778,Employé des rayons/Shelves Worker,Trade,SOFLO DISTRIBUTION LTD,Mauritius,31.07.2025,1.  Ensure that all shelves are in good conditions before opening of shop.2. Remove empty boxes and cases.3. Case updated price in all products.4. Fill shelves as and when required.5. Close follow up on expiry date of all items.6. Monitor inventory.
283,40777,Cashier,Trade,SOFLO DISTRIBUTION LTD,Mauritius,31.07.2025,"1. Scanning items and explaining any changes in price to customers.2. Performing basic maths function to collect payments and give change.3. Handling exchanges and refunds in a quick, efficient manner.4. Balancing the till at the end of the day and maintaining accurate cash drawer.5.  Asking customers about their shopping experience.6. Processing coupons and vouchers.7. Keeping the checkout area clean and orderly."
284,40775,"Helper, Store",Trade,SOFLO DISTRIBUTION LTD,Mauritius,31.07.2025,Provide service in various tasks.
285,40770,Helper,Manufacturing-Other,BAGATELLE DISTRIBUTION LTD,Mauritius,31.07.2025,Provide support in various tasks.
289,38886,Bakery Operator,Trade,SOFLO DISTRIBUTION LTD,Mauritius,31.07.2025,"Baking various types of bread and other bakery products in large batches. ... Wrapping, slicing, and packaging bread products. Decorating, slicing and wrapping finished products. Cleaning machinery and work station."
296,37413,Helper,Trade,ASSOCIATED COMMERCIAL CO LTD,Mauritius,31.07.2025,We are recruiting helpers to work in the our tyre/battery centre
302,34381,Painter,Repair and installation of machinery & equipment,GARAGE SILCA LTD,Mauritius,31.07.2025,Car painter
303,34380,Panel Beater,Repair and installation of machinery & equipment,GARAGE SILCA LTD,Mauritius,31.07.2025,Panel beating
304,34379,"Mechanic, Motor Vehicle",Repair and installation of machinery & equipment,GARAGE SILCA LTD,Mauritius,31.07.2025,Professional Petrol/diesel mechanics
305,34184,Storekeeper,Trade,LOVELY HOME LTD,Mauritius,31.07.2025,"We’re looking for a detail-oriented and organized individual to support both operational and administrative tasks within our Hardware/Materials Department. You’ll play a key role in inventory management, order processing, and customer service."
308,32305,Machine Operators,Printing,PRECIGRAPH LTD,Mauritius,05.08.2025,"MISSIONPrécigraph est une entreprise expérimentée qui propose des services d’arts graphiques depuis 1973.Notre personnel qualifié et notre parc de machines garantissent des produits et des services à forte valeur ajoutée permettant à nos clients nationaux et internationaux de promouvoir efficacement leur image.VISIONPassionnés de précision, déterminés à repousser nos limites et engagés à servir afin de contribuer en équipe au succès durable de nos partenaires.VALEURSNotre mission et notre vision reposent sur ces 5 valeurs :PrécisionRéactivitéEnthousiasmeCaringIntégrité"
309,30782,"Driver, Truck/Goods Vehicle/Chauffeur Poid-Lourd",Trade,ASSOCIATED COMMERCIAL CO LTD,Mauritius,31.07.2025,Goods vehicle driver
312,30103,Watchman,Transport and Storage,MS WAREHOUSING AND LOGISTICS LTD,Mauritius,31.07.2025,"1. To secure premises and personnel by patrolling property; monitoring surveillance, inspecting buildings, equipment, and access points; etc..2. Respond to queries, and provide information to visitors/ Clients as and when required3. To call relevant Authorities in cases of emergency, such as fire or presence of unauthorized persons.If you feel you have the qualities, drop your CV on the following Email Address or call on 52569330.Email Address: adaroga@mswl.mu"
313,30038,Storekeeper,Trade,ASSOCIATED COMMERCIAL CO LTD,Mauritius,31.07.2025,"We are looking for a dynamic person to join our warehousing and logistics team , must be a team player"
314,29956,Garage Supervisor,Trade,ASSOCIATED COMMERCIAL CO LTD,Mauritius,31.07.2025,"We are looking for a dynamic garage and technical  supervisor with experience in the tyre, wheel alignment and battery business to join our teamReporting to the officer in Charge"
316,29691,Interior Designer,Trade,LOVELY HOME LTD,Mauritius,31.07.2025,"The Interior Designer will create functional, safe, and aesthetically pleasing spaces by assessing space requirements, determining optimal furniture placement, and selecting decorative items, all while adhering to relevant blueprint, building code, and inspection requirements."
317,29631,"Driver, Van, Light and Local Transport",Trade,ASSOCIATED COMMERCIAL CO LTD,Mauritius,31.07.2025,Driver 2.5 tons
319,29368,Tyreman/Tyre Fitment Technician,Trade,ASSOCIATED COMMERCIAL CO LTD,Mauritius,31.07.2025,Tyreman
320,26975,"Driver, Truck/Goods Vehicle/Chauffeur Poid-Lourd",Manufacturing-Food Products & Beverages,FOOD CANNERS LTD,Mauritius,31.07.2025,Transfer of goods through various warehouses and local purchases.
328,6349,Graphic Designer,Trade,LOVELY HOME LTD,Mauritius,31.07.2025,"Design fresh, new and eye-catching consistent graphic solutions to communicate the brand message in all print, digital and video related avenues."
329,1159,"Driver, Private Car",Transport and Storage,RAMPHUL ENTERPRISE,Mauritius,31.07.2025,VAN DRIVER
334,45308,Client Administrator,BPO/ICT,INTERNATIONAL SOS AFRICAN SERVICES LTD,Mauritius,11.08.2025,"The Client Services Intern will provide consistent support to the Africa Regional and Cluster Sales Teams in relation to tracking project related expenses, the timely and accurate invoicing to clients and ad hoc project support."
335,45307,"Handyman, Building Maintenance",Manufacturing-Other,INNODIS LTD,Mauritius,07.08.2025,"The Handyman provides general maintenance support across the facility, ensuring a clean, safe, and functional environment that meets the operational needs of dairy manufacturing. The role includes minor repair work, basic plumbing and electrical fixes, small-scale installation tasks, and upkeep of both indoor and outdoor areas. Reporting to the technical or maintenance supervisor, this position plays a vital role in supporting production readiness and workplace hygiene."
338,45304,Maintenance Technician,Manufacturing-Other,INNODIS LTD,Mauritius,07.08.2025,"We are seeking a hands-on and motivated Maintenance Mechanic to join our team in the dairy manufacturing plant. The successful candidate will be responsible for troubleshooting, repairing, and maintaining processing and packaging equipment to ensure seamless operations. This role plays a key part in supporting both preventive and corrective maintenance activities while contributing to the installation of new machinery.You’ll work closely with the engineering and production teams, gaining valuable experience in a fast-paced food manufacturing environment that prioritizes quality, safety, and continuous improvement."
345,45297,Tile Setter/Marble Layer,Construction,"B.L. HARBERT INTERNATIONAL, L.L.C",Mauritius,31.07.2025,Laying of Tiles
346,45296,Welder Tig/ Mig,Construction,"B.L. HARBERT INTERNATIONAL, L.L.C",Mauritius,31.07.2025,"• Secure and fasten structural components using clamps, braces, jacks and bolt straps• Carry out post-welding treatment of structures by cleaning, buffing and polishing finished work pieces• Inspect and evaluate welds to ensure they are free of defect and conform to set specifications• Conduct estimates to determine the cost of materials required for a welding project• Employ appropriate welding methods in completing structural fabrications• Utilize manual and mechanical processes to weld in various positions• Carry out welding operations under conditions such as extreme heights, confined spaces and inclement weather• Troubleshoot structures to identify and initiate repair of welding defects• Fit and weld metal components for pipelines, boilers, tanks and structural steel"
349,45293,Store Clerk,BPO/ICT,JACEY COMPUTER SYSTEMS LTD,Mauritius,31.07.2025,Storekeeper
350,45292,Health and Safety Officer,Administrative,KALIS INVESTMENT LTD,Mauritius,31.07.2025,"Diploma or Degree in Occupational Health and Safety (or equivalent qualification)-Proven experience in a similar role-Must have a valid driving licence and own vehicle-Strong knowledge of local H&S laws and regulations-Excellent communication and reporting skills-Ability to work independently and travel between sites when neededMain Responsibilities:-Conduct regular risk assessments and site inspections-Ensure compliance with health, safety, and environmental standards-Deliver training and awareness sessions-Investigate incidents and recommend corrective actions-Prepare and maintain H&S reports and documentation-Any other cognate dutiesIf you meet the criteria and are passionate about creating safe and compliant work environments, we would love to hear from you!To apply, please send your CV to deepmala.ramsurrun@kalisia.net or call on 213 0711."
351,45291,Steward / Stewarding Technician,Hotel,MARITIM RESORT & SPA MAURITIUS,Mauritius,31.07.2025,"Responsible for maintaining cleanliness in various areas of the hotel including kitchen, restaurant areas"
352,45290,"Cook / Chef, General",Hotel,MARITIM RESORT & SPA MAURITIUS,Mauritius,31.07.2025,"Duties will include preparing ingredients, adhering to set menu, and following food health and safety procedures."
365,45277,Administrative Assistant,Banking & Finance,ALLIANCE RISK SOLUTIONS LTD,Mauritius,31.07.2025,• Attend to phone calls• Opening of new files for clients and maintain filing system• Keep contact details updated• Handling of queries received from clients and insurance provider• Process and finalize insurance policies• Quality check of new contracts before it is dispatched• Assist with outstanding administration enquiries• Preparing invoices/Collecting insurance premiums/Issue receipts• Keeping detailed computer records• Renewing or amending existing policies for clients• Data input to generate reports on daily/weekly/monthly basis• Follow up of Claims/Renewals with regular updates to clients• Follow up of Outstanding Premium/Debtors• Undertake general office administrative duties• Any other cognate duties
366,45276,Software Developer,Manufacture - Medical Products and Equipment,ENVASTE LTD,Mauritius,04.08.2025,"ERPNext/Python Developer :We are looking for experienced candidates who have good experience in the Frappe framework/Erpnext as a developer. Who can help the company to transform its business using ERPNext and business process automation technologies.Job summary :Design, Configure, Build, Test, Deploy and Maintain ERPNext and Frappe based applications.Customize ERPNext modules based on business requirements.Implement data migration strategies.Lead ERPNext implementation projects."
495,45009,Driver-Messenger,BPO/ICT,JACEY COMPUTER SYSTEMS LTD,Mauritius,31.07.2025,DriverMessengerHelper
535,44594,Accounts clerk,E-Commerce,TERRY STORE,Mauritius,31.07.2025,We are looking to recruit 3 experienced accounts clerks to work across our group of companiesRemuneration is negotiable based on the skillset and experience you bring to the role
546,44336,Administrative Associate,Telecommunication,ASH HI TECH MOBILE CO LTD,Mauritius,31.07.2025,"Overseeing routine and advanced duties for other professionals.Organizing files, creating correspondence, and preparing reports or documents.Managing calendars, sorting mail, and preparing invoices.Handling general office tasks and administrative duties."
644,40728,Store and Stock Controller,Telecommunication,ASH HI TECH MOBILE CO LTD,Mauritius,31.07.2025,"Forecast supply and demand to prevent overstocking and running out-of-stock (OOS)Enter purchase details (vendors information, invoices and pricing) into internal databasesPlace orders to replenish merchandise as neededEvaluate suppliers’ offers and negotiate profitable dealsCoordinate regular inventory auditsLiaise with warehouse staff and other internal teams to test products’ quality (status upon delivery and storage conditions)Keep updated inventory records (including daily shipments)"
661,34985,Technical Operator,Manufacturing-Other,INNODIS LTD,Mauritius,07.08.2025,"Support refrigeration, boiler and air systemsAssist in utilities maintenance"
681,26963,Electromechanic,Manufacturing-Other,INNODIS LTD,Mauritius,07.08.2025,"The Electromechanical Technician is responsible for maintaining and troubleshooting automated production equipment to ensure continuous and reliable operation. This role involves working closely with internal teams and external machine suppliers, supporting improvement initiatives, and managing critical spare parts stock. You’ll also assist in fine-tuning equipment and advancing factory automation projects in a dynamic, food-grade production environment."
690,2552,Receptionist,Hotel,MARITIM RESORT & SPA MAURITIUS,Mauritius,31.07.2025,"•Deliver friendly, efficient customer service to create a warm and welcoming atmosphere for all our guests.•Manage cashiering at the reception.•Pay attention to special request with a pleasant and professional approach.•Answer to calls as well as take and relay telephone messages for guests.•Prepare bills, take payments, handle checkouts and process foreign exchange payment.•Communicate efficiently with housekeeping and maintenance staff to ensure quality service to guests.•Assist in keeping the hotel reception area clean and tidy at all times."
691,2496,Cabinet Maker/Menuisier,Hotel,MARITIM RESORT & SPA MAURITIUS,Mauritius,31.07.2025,"Responsible for constructing and repairing structures made of wood, plywood and other materials"
692,1573,Frigorist,Hotel,MARITIM RESORT & SPA MAURITIUS,Mauritius,31.07.2025,"Perform highly diversified duties to install, troubleshoot, repair and maintain production and facility equipment according to safety, predictive and preventive maintenance"
693,1403,Electrician,Hotel,MARITIM RESORT & SPA MAURITIUS,Mauritius,31.07.2025,"Diagnose and troubleshoot electrical issues, identifying the root causes and implementing necessary repairs promptly."
694,1377,Spa Therapist,Hotel,MARITIM RESORT & SPA MAURITIUS,Mauritius,31.07.2025,- Certificate in beauty care and therapy- Minimum 1 year of experience- Excellent communication skills- Pleasant and outgoing personality- Ability to work under pressure
2151,45355,Welder,Manufacturing-Other,SOCIETE DES TUBES ET RACCORDS MARKETING LTEE,Mauritius,31.07.2025,To assist the Company for welding of all metal racks and for general work purpose
2152,45354,Factory Worker,Manufacturing-Food Products & Beverages,ESKO & CO. LTD,Mauritius,31.07.2025,Working in food production
2165,45341,Pastry Chef,Restaurant,PRIME LEISURE AND RECREATIONAL LTD,Mauritius,31.07.2025,Assisting in the preparation and production of various pastries and desserts
2166,45340,"Commis, Kitchen",Restaurant,PRIME LEISURE AND RECREATIONAL LTD,Mauritius,31.07.2025,Food Preparation
2168,45338,Web Developer-Junior,Travel & Tours,HASHTAG HOLIDAYS DMC,Mauritius,31.07.2025,"We are looking for a Junior Web Developer with a strong interest in backend development using native PHP to join our tech team. You will work closely with the CTO to support the development and maintenance of custom web applications and platforms. This is a hands-on role ideal for a motivated individual looking to grow under the guidance of an experienced technical leader.Key Responsibilities:Develop, test, and maintain web applications using native PHPAssist in integrating APIs, building backend logic, and database queries (MySQL)Collaborate with the CTO on technical specifications and development tasksWork on front-end integration using HTML, CSS, and JavaScript when neededParticipate in code reviews and quality assuranceContribute to debugging, maintenance, and continuous improvementsRequired Skills:Proficient in PHP (native) and basic understanding of MySQLFamiliarity with HTML, CSS, JavaScriptEager to learn and grow in a fast-paced, real-world environmentAbility to follow instructions, document work, and meet deadlinesBasic knowledge of version control (Git) is a plusProfile:Degree or diploma in Web Development, Computer Science, or related field3 years of experience minimumPassionate about clean, efficient code and problem-solvingWillingness to collaborate and take feedback from the CTO and tech team"
2169,45337,Assistant Accountant,Manufacturing-Food Products & Beverages,IBRAHIM GOLAUP & CO LTD,Mauritius,31.07.2025,Assist the Accountant in finance Department
